condition,frame,true_label,probability_present,confidence_abs_0_5,ood_score,is_ood
normal,26870,0,0.0491,0.4509,0.0491,0
normal,26880,0,0.0791,0.4209,0.0791,0
normal,26890,0,0.0486,0.4514,0.0486,0
normal,26900,0,0.0274,0.4726,0.0274,0
normal,26910,0,0.045,0.455,0.045,0
normal,26920,0,0.0325,0.4675,0.0325,0
normal,26930,1,0.0399,0.4601,0.0399,0
normal,26940,1,0.0268,0.4732,0.0268,0
normal,26950,0,0.0504,0.4496,0.0504,0
normal,26960,0,0.0542,0.4458,0.0542,0
normal,26970,0,0.0298,0.4702,0.0298,0
normal,26980,0,0.0181,0.4819,0.0181,0
normal,26990,0,0.0225,0.4775,0.0225,0
normal,27000,0,0.0342,0.4658,0.0342,0
normal,27010,0,0.0288,0.4712,0.0288,0
normal,27020,0,0.0552,0.4448,0.0552,0
normal,27030,0,0.0154,0.4846,0.0154,0
normal,27040,0,0.0152,0.4848,0.0152,0
normal,27050,0,0.0243,0.4757,0.0243,0
normal,27060,0,0.0657,0.4343,0.0657,0
normal,27070,0,0.0344,0.4656,0.0344,0
normal,27080,0,0.0379,0.4621,0.0379,0
normal,27090,0,0.0436,0.4564,0.0436,0
normal,27100,0,0.0262,0.4738,0.0262,0
normal,27110,0,0.0427,0.4573,0.0427,0
normal,27120,0,0.0518,0.4482,0.0518,0
normal,27130,0,0.0546,0.4454,0.0546,0
normal,27140,0,0.0616,0.4384,0.0616,0
normal,27150,0,0.0653,0.4347,0.0653,0
normal,27160,0,0.0667,0.4333,0.0667,0
normal,27170,0,0.0696,0.4304,0.0696,0
normal,27180,0,0.0611,0.4389,0.0611,0
normal,27190,0,0.069,0.431,0.069,0
normal,27200,0,0.075,0.425,0.075,0
normal,27210,0,0.0659,0.4341,0.0659,0
normal,27220,0,0.0592,0.4408,0.0592,0
normal,27230,0,0.0626,0.4374,0.0626,0
normal,27240,0,0.0704,0.4296,0.0704,0
normal,27250,0,0.0452,0.4548,0.0452,0
normal,27260,0,0.0403,0.4597,0.0403,0
normal,27270,0,0.0425,0.4575,0.0425,0
normal,27280,0,0.0432,0.4568,0.0432,0
normal,27290,0,0.0467,0.4533,0.0467,0
normal,27300,0,0.0495,0.4505,0.0495,0
normal,27310,0,0.0497,0.4503,0.0497,0
normal,27320,0,0.0497,0.4503,0.0497,0
normal,27330,0,0.0487,0.4513,0.0487,0
normal,27340,0,0.0499,0.4501,0.0499,0
normal,27350,0,0.0499,0.4501,0.0499,0
normal,27360,0,0.0487,0.4513,0.0487,0
normal,27370,0,0.0459,0.4541,0.0459,0
normal,27380,0,0.0455,0.4545,0.0455,0
normal,27390,1,0.0485,0.4515,0.0485,0
normal,27400,1,0.0467,0.4533,0.0467,0
normal,27410,1,0.0458,0.4542,0.0458,0
normal,27420,1,0.0456,0.4544,0.0456,0
normal,27430,0,0.0412,0.4588,0.0412,0
normal,27440,1,0.0451,0.4549,0.0451,0
normal,27450,1,0.0637,0.4363,0.0637,0
normal,27460,1,0.0749,0.4251,0.0749,0
normal,27470,0,0.0445,0.4555,0.0445,0
normal,27480,0,0.0821,0.4179,0.0821,0
normal,27490,0,0.0823,0.4177,0.0823,0
normal,27500,0,0.0973,0.4027,0.0973,0
normal,27510,0,0.0933,0.4067,0.0933,0
normal,27520,0,0.092,0.408,0.092,0
normal,27530,0,0.0872,0.4128,0.0872,0
normal,27540,0,0.0773,0.4227,0.0773,0
normal,27550,0,0.0725,0.4275,0.0725,0
normal,27560,0,0.0753,0.4247,0.0753,0
normal,27570,0,0.1006,0.3994,0.1006,0
normal,27580,0,0.1027,0.3973,0.1027,0
normal,27590,0,0.0541,0.4459,0.0541,0
normal,27600,0,0.0723,0.4277,0.0723,0
normal,27610,0,0.0981,0.4019,0.0981,0
normal,27620,0,0.0578,0.4422,0.0578,0
normal,27630,0,0.0308,0.4692,0.0308,0
normal,27640,0,0.0533,0.4467,0.0533,0
normal,27650,0,0.044,0.456,0.044,0
normal,27660,0,0.0355,0.4645,0.0355,0
normal,27670,0,0.0461,0.4539,0.0461,0
normal,27680,0,0.0493,0.4507,0.0493,0
normal,27690,0,0.0283,0.4717,0.0283,0
normal,27700,0,0.0268,0.4732,0.0268,0
normal,27710,0,0.0172,0.4828,0.0172,0
normal,27720,0,0.0172,0.4828,0.0172,0
normal,27730,0,0.0172,0.4828,0.0172,0
normal,27740,0,0.0172,0.4828,0.0172,0
normal,27750,0,0.0172,0.4828,0.0172,0
normal,27760,0,0.0172,0.4828,0.0172,0
normal,27770,0,0.0172,0.4828,0.0172,0
normal,27780,0,0.0172,0.4828,0.0172,0
normal,27790,0,0.0172,0.4828,0.0172,0
normal,27800,0,0.0197,0.4803,0.0197,0
normal,27810,0,0.0171,0.4829,0.0171,0
normal,27820,0,0.0172,0.4828,0.0172,0
normal,27830,0,0.0175,0.4825,0.0175,0
normal,27840,0,0.0172,0.4828,0.0172,0
normal,27850,0,0.0172,0.4828,0.0172,0
normal,27860,0,0.0172,0.4828,0.0172,0
normal,27870,0,0.0172,0.4828,0.0172,0
normal,27880,0,0.0173,0.4827,0.0173,0
normal,27890,0,0.0187,0.4813,0.0187,0
normal,27900,0,0.0226,0.4774,0.0226,0
normal,27910,0,0.0212,0.4788,0.0212,0
normal,27920,0,0.0159,0.4841,0.0159,0
normal,27930,0,0.0897,0.4103,0.0897,0
normal,27940,0,0.065,0.435,0.065,0
normal,27950,0,0.0329,0.4671,0.0329,0
normal,27960,0,0.021,0.479,0.021,0
normal,27970,0,0.0407,0.4593,0.0407,0
normal,27980,0,0.0336,0.4664,0.0336,0
normal,27990,0,0.0326,0.4674,0.0326,0
normal,28000,0,0.0333,0.4667,0.0333,0
normal,28010,0,0.0333,0.4667,0.0333,0
normal,28020,0,0.0333,0.4667,0.0333,0
normal,28030,0,0.0358,0.4642,0.0358,0
normal,28040,0,0.0375,0.4625,0.0375,0
normal,28050,0,0.0704,0.4296,0.0704,0
normal,28060,0,0.0563,0.4437,0.0563,0
normal,28070,0,0.0321,0.4679,0.0321,0
normal,28080,0,0.0213,0.4787,0.0213,0
normal,28090,0,0.0529,0.4471,0.0529,0
normal,28100,0,0.0882,0.4118,0.0882,0
normal,28110,0,0.0221,0.4779,0.0221,0
normal,28120,0,0.0631,0.4369,0.0631,0
normal,28130,0,0.0765,0.4235,0.0765,0
normal,28140,0,0.1428,0.3572,0.1428,0
normal,28150,1,0.0752,0.4248,0.0752,0
normal,28160,1,0.0745,0.4255,0.0745,0
normal,28170,1,0.0771,0.4229,0.0771,0
normal,28180,1,0.0792,0.4208,0.0792,0
normal,28190,0,0.0768,0.4232,0.0768,0
normal,28200,1,0.0835,0.4165,0.0835,0
normal,28210,1,0.0713,0.4287,0.0713,0
normal,28220,0,0.0706,0.4294,0.0706,0
normal,28230,0,0.0757,0.4243,0.0757,0
normal,28240,0,0.0688,0.4312,0.0688,0
normal,28250,0,0.0723,0.4277,0.0723,0
normal,28260,0,0.0693,0.4307,0.0693,0
normal,28270,0,0.0613,0.4387,0.0613,0
normal,28280,0,0.0683,0.4317,0.0683,0
normal,28290,0,0.0627,0.4373,0.0627,0
normal,28300,0,0.0611,0.4389,0.0611,0
normal,28310,0,0.0674,0.4326,0.0674,0
normal,28320,0,0.0571,0.4429,0.0571,0
normal,28330,0,0.0541,0.4459,0.0541,0
normal,28340,0,0.0646,0.4354,0.0646,0
normal,28350,0,0.062,0.438,0.062,0
normal,28360,0,0.0589,0.4411,0.0589,0
normal,28370,0,0.0731,0.4269,0.0731,0
normal,28380,0,0.0674,0.4326,0.0674,0
normal,28390,0,0.0598,0.4402,0.0598,0
normal,28400,0,0.0618,0.4382,0.0618,0
normal,28410,0,0.0675,0.4325,0.0675,0
normal,28420,0,0.0741,0.4259,0.0741,0
normal,28430,0,0.075,0.425,0.075,0
normal,28440,0,0.0783,0.4217,0.0783,0
normal,28450,0,0.0834,0.4166,0.0834,0
normal,28460,0,0.0839,0.4161,0.0839,0
normal,28470,0,0.0835,0.4165,0.0835,0
normal,28480,0,0.0837,0.4163,0.0837,0
normal,28490,0,0.0691,0.4309,0.0691,0
normal,28500,0,0.0709,0.4291,0.0709,0
normal,28510,0,0.1366,0.3634,0.1366,0
normal,28520,0,0.0602,0.4398,0.0602,0
normal,28530,0,0.0332,0.4668,0.0332,0
normal,28540,0,0.0265,0.4735,0.0265,0
normal,28550,0,0.0271,0.4729,0.0271,0
normal,28560,0,0.0645,0.4355,0.0645,0
normal,28570,0,0.0585,0.4415,0.0585,0
normal,28580,0,0.0663,0.4337,0.0663,0
normal,28590,1,0.0782,0.4218,0.0782,0
normal,28600,1,0.0655,0.4345,0.0655,0
normal,28610,1,0.1145,0.3855,0.1145,0
normal,28620,1,0.1028,0.3972,0.1028,0
normal,28630,0,0.0116,0.4884,0.0116,0
normal,28640,0,0.0184,0.4816,0.0184,0
normal,28650,0,0.0388,0.4612,0.0388,0
normal,28660,0,0.0373,0.4627,0.0373,0
normal,28670,0,0.0206,0.4794,0.0206,0
normal,28680,0,0.027,0.473,0.027,0
normal,28690,0,0.0713,0.4287,0.0713,0
normal,28700,0,0.0229,0.4771,0.0229,0
normal,28710,0,0.0188,0.4812,0.0188,0
normal,28720,0,0.0299,0.4701,0.0299,0
normal,28730,1,0.0222,0.4778,0.0222,0
normal,28740,1,0.0906,0.4094,0.0906,0
normal,28750,1,0.0221,0.4779,0.0221,0
normal,28760,0,0.0573,0.4427,0.0573,0
normal,28770,0,0.0472,0.4528,0.0472,0
normal,28780,0,0.0366,0.4634,0.0366,0
normal,28790,0,0.0442,0.4558,0.0442,0
normal,28800,0,0.0412,0.4588,0.0412,0
normal,28810,0,0.0455,0.4545,0.0455,0
normal,28820,0,0.0492,0.4508,0.0492,0
normal,28830,0,0.0413,0.4587,0.0413,0
normal,28840,0,0.0463,0.4537,0.0463,0
normal,28850,0,0.0463,0.4537,0.0463,0
normal,28860,0,0.0464,0.4536,0.0464,0
normal,28870,0,0.0464,0.4536,0.0464,0
normal,28880,0,0.0464,0.4536,0.0464,0
normal,28890,0,0.0464,0.4536,0.0464,0
normal,28900,0,0.0464,0.4536,0.0464,0
normal,28910,0,0.0464,0.4536,0.0464,0
normal,28920,0,0.0464,0.4536,0.0464,0
normal,28930,0,0.0464,0.4536,0.0464,0
normal,28940,0,0.0464,0.4536,0.0464,0
normal,28950,0,0.0464,0.4536,0.0464,0
normal,28960,0,0.0533,0.4467,0.0533,0
normal,28970,0,0.0394,0.4606,0.0394,0
normal,28980,0,0.05,0.45,0.05,0
normal,28990,0,0.0383,0.4617,0.0383,0
normal,29000,0,0.0476,0.4524,0.0476,0
normal,29010,0,0.0451,0.4549,0.0451,0
normal,29020,0,0.0474,0.4526,0.0474,0
normal,29030,0,0.0498,0.4502,0.0498,0
normal,29040,0,0.0492,0.4508,0.0492,0
normal,29050,0,0.0505,0.4495,0.0505,0
normal,29060,0,0.0426,0.4574,0.0426,0
normal,29070,0,0.054,0.446,0.054,0
normal,29080,0,0.0426,0.4574,0.0426,0
normal,29090,0,0.039,0.461,0.039,0
normal,29100,0,0.056,0.444,0.056,0
normal,29110,0,0.0479,0.4521,0.0479,0
normal,29120,0,0.1049,0.3951,0.1049,0
normal,29130,0,0.0547,0.4453,0.0547,0
normal,29140,0,0.0398,0.4602,0.0398,0
normal,29150,0,0.0541,0.4459,0.0541,0
normal,29160,0,0.0443,0.4557,0.0443,0
normal,29170,0,0.0423,0.4577,0.0423,0
normal,29180,0,0.0373,0.4627,0.0373,0
normal,29190,0,0.0349,0.4651,0.0349,0
normal,29200,0,0.0401,0.4599,0.0401,0
normal,29210,0,0.0343,0.4657,0.0343,0
normal,29220,0,0.0449,0.4551,0.0449,0
normal,29230,0,0.0455,0.4545,0.0455,0
normal,29240,0,0.0672,0.4328,0.0672,0
normal,29250,0,0.0442,0.4558,0.0442,0
normal,29260,0,0.0331,0.4669,0.0331,0
normal,29270,0,0.0416,0.4584,0.0416,0
normal,29280,0,0.0609,0.4391,0.0609,0
normal,29290,0,0.0275,0.4725,0.0275,0
normal,29300,0,0.0339,0.4661,0.0339,0
normal,29310,0,0.0323,0.4677,0.0323,0
normal,29320,0,0.0472,0.4528,0.0472,0
normal,29330,0,0.0575,0.4425,0.0575,0
normal,29340,0,0.0806,0.4194,0.0806,0
normal,29350,0,0.0927,0.4073,0.0927,0
normal,29360,0,0.0442,0.4558,0.0442,0
normal,29370,0,0.0909,0.4091,0.0909,0
normal,29380,1,0.0522,0.4478,0.0522,0
normal,29390,1,0.0357,0.4643,0.0357,0
normal,29400,0,0.0969,0.4031,0.0969,0
normal,29410,0,0.0276,0.4724,0.0276,0
normal,29420,0,0.0131,0.4869,0.0131,0
normal,29430,0,0.0171,0.4829,0.0171,0
normal,29440,0,0.0696,0.4304,0.0696,0
normal,29450,0,0.0496,0.4504,0.0496,0
normal,29460,0,0.0445,0.4555,0.0445,0
normal,29470,0,0.028,0.472,0.028,0
normal,29480,1,0.074,0.426,0.074,0
normal,29490,1,0.1031,0.3969,0.1031,0
normal,29500,1,0.0376,0.4624,0.0376,0
normal,29510,0,0.0916,0.4084,0.0916,0
normal,29520,0,0.0872,0.4128,0.0872,0
normal,29530,0,0.0865,0.4135,0.0865,0
normal,29540,0,0.0897,0.4103,0.0897,0
normal,29550,0,0.0916,0.4084,0.0916,0
normal,29560,0,0.0749,0.4251,0.0749,0
normal,29570,0,0.0793,0.4207,0.0793,0
normal,29580,0,0.0647,0.4353,0.0647,0
normal,29590,1,0.1154,0.3846,0.1154,0
normal,29600,0,0.0339,0.4661,0.0339,0
normal,29610,0,0.0171,0.4829,0.0171,0
normal,29620,0,0.0194,0.4806,0.0194,0
normal,29630,0,0.0182,0.4818,0.0182,0
normal,29640,0,0.0182,0.4818,0.0182,0
normal,29650,0,0.0182,0.4818,0.0182,0
normal,29660,0,0.0182,0.4818,0.0182,0
normal,29670,0,0.0182,0.4818,0.0182,0
normal,29680,0,0.0182,0.4818,0.0182,0
normal,29690,0,0.018,0.482,0.018,0
normal,29700,0,0.0203,0.4797,0.0203,0
normal,29710,0,0.0579,0.4421,0.0579,0
normal,29720,0,0.0487,0.4513,0.0487,0
normal,29730,0,0.0415,0.4585,0.0415,0
normal,29740,0,0.0874,0.4126,0.0874,0
normal,29750,0,0.0331,0.4669,0.0331,0
normal,29760,0,0.1141,0.3859,0.1141,0
normal,29770,0,0.0568,0.4432,0.0568,0
normal,29780,0,0.0286,0.4714,0.0286,0
normal,29790,0,0.0199,0.4801,0.0199,0
normal,29800,0,0.028,0.472,0.028,0
normal,29810,0,0.0185,0.4815,0.0185,0
normal,29820,0,0.0277,0.4723,0.0277,0
normal,29830,0,0.0269,0.4731,0.0269,0
normal,29840,0,0.027,0.473,0.027,0
normal,29850,0,0.0281,0.4719,0.0281,0
normal,29860,1,0.0277,0.4723,0.0277,0
normal,29870,0,0.0304,0.4696,0.0304,0
normal,29880,0,0.0246,0.4754,0.0246,0
normal,29890,1,0.0177,0.4823,0.0177,0
normal,29900,1,0.0197,0.4803,0.0197,0
normal,29910,1,0.0189,0.4811,0.0189,0
normal,29920,1,0.0157,0.4843,0.0157,0
normal,29930,1,0.0237,0.4763,0.0237,0
normal,29940,1,0.0172,0.4828,0.0172,0
normal,29950,0,0.0233,0.4767,0.0233,0
normal,29960,0,0.0262,0.4738,0.0262,0
normal,29970,0,0.0258,0.4742,0.0258,0
normal,29980,0,0.029,0.471,0.029,0
normal,29990,0,0.0294,0.4706,0.0294,0
normal,30000,0,0.0291,0.4709,0.0291,0
normal,30010,0,0.0287,0.4713,0.0287,0
normal,30020,0,0.0278,0.4722,0.0278,0
normal,30030,0,0.0271,0.4729,0.0271,0
normal,30040,0,0.0267,0.4733,0.0267,0
normal,30050,0,0.0265,0.4735,0.0265,0
normal,30060,0,0.0266,0.4734,0.0266,0
normal,30070,0,0.0272,0.4728,0.0272,0
normal,30080,0,0.0269,0.4731,0.0269,0
normal,30090,0,0.0292,0.4708,0.0292,0
normal,30100,0,0.0305,0.4695,0.0305,0
normal,30110,0,0.0308,0.4692,0.0308,0
normal,30120,0,0.0311,0.4689,0.0311,0
normal,30130,0,0.0309,0.4691,0.0309,0
normal,30140,0,0.0309,0.4691,0.0309,0
normal,30150,0,0.0328,0.4672,0.0328,0
normal,30160,0,0.0622,0.4378,0.0622,0
normal,30170,0,0.0594,0.4406,0.0594,0
normal,30180,0,0.0528,0.4472,0.0528,0
normal,30190,0,0.0064,0.4936,0.0064,0
normal,30200,0,0.0233,0.4767,0.0233,0
normal,30210,0,0.0261,0.4739,0.0261,0
normal,30220,0,0.0223,0.4777,0.0223,0
normal,30230,0,0.0267,0.4733,0.0267,0
normal,30240,0,0.0268,0.4732,0.0268,0
normal,30250,0,0.0268,0.4732,0.0268,0
normal,30260,0,0.0268,0.4732,0.0268,0
normal,30270,0,0.0268,0.4732,0.0268,0
normal,30280,0,0.0268,0.4732,0.0268,0
normal,30290,0,0.0268,0.4732,0.0268,0
normal,30300,0,0.021,0.479,0.021,0
normal,30310,0,0.0372,0.4628,0.0372,0
normal,30320,0,0.0586,0.4414,0.0586,0
normal,30330,0,0.0642,0.4358,0.0642,0
normal,30340,0,0.0283,0.4717,0.0283,0
normal,30350,0,0.0718,0.4282,0.0718,0
normal,30360,0,0.09,0.41,0.09,0
normal,30370,0,0.0686,0.4314,0.0686,0
normal,30380,0,0.0585,0.4415,0.0585,0
normal,30390,1,0.0823,0.4177,0.0823,0
normal,30400,1,0.0793,0.4207,0.0793,0
normal,30410,1,0.0574,0.4426,0.0574,0
normal,30420,1,0.0678,0.4322,0.0678,0
normal,30430,1,0.0761,0.4239,0.0761,0
normal,30440,1,0.0735,0.4265,0.0735,0
normal,30450,1,0.0793,0.4207,0.0793,0
normal,30460,1,0.0855,0.4145,0.0855,0
normal,30470,0,0.0791,0.4209,0.0791,0
normal,30480,0,0.0754,0.4246,0.0754,0
normal,30490,0,0.0619,0.4381,0.0619,0
normal,30500,0,0.0758,0.4242,0.0758,0
normal,30510,0,0.0715,0.4285,0.0715,0
normal,30520,0,0.0755,0.4245,0.0755,0
normal,30530,0,0.073,0.427,0.073,0
normal,30540,0,0.0896,0.4104,0.0896,0
normal,30550,0,0.0704,0.4296,0.0704,0
normal,30560,0,0.0711,0.4289,0.0711,0
normal,30570,0,0.0624,0.4376,0.0624,0
normal,30580,0,0.0615,0.4385,0.0615,0
normal,30590,0,0.0725,0.4275,0.0725,0
normal,30600,0,0.0762,0.4238,0.0762,0
normal,30610,0,0.0749,0.4251,0.0749,0
normal,30620,0,0.075,0.425,0.075,0
normal,30630,0,0.0745,0.4255,0.0745,0
normal,30640,0,0.0746,0.4254,0.0746,0
normal,30650,0,0.072,0.428,0.072,0
normal,30660,0,0.0727,0.4273,0.0727,0
normal,30670,0,0.0749,0.4251,0.0749,0
normal,30680,0,0.0748,0.4252,0.0748,0
normal,30690,0,0.0747,0.4253,0.0747,0
normal,30700,0,0.0753,0.4247,0.0753,0
normal,30710,0,0.0754,0.4246,0.0754,0
normal,30720,0,0.0754,0.4246,0.0754,0
normal,30730,0,0.0754,0.4246,0.0754,0
normal,30740,0,0.075,0.425,0.075,0
normal,30750,0,0.0845,0.4155,0.0845,0
normal,30760,0,0.0748,0.4252,0.0748,0
normal,30770,0,0.0855,0.4145,0.0855,0
normal,30780,0,0.1272,0.3728,0.1272,0
normal,30790,0,0.0485,0.4515,0.0485,0
normal,30800,1,0.0335,0.4665,0.0335,0
normal,30810,0,0.1285,0.3715,0.1285,0
normal,30820,1,0.039,0.461,0.039,0
normal,30830,1,0.0793,0.4207,0.0793,0
normal,30840,1,0.0774,0.4226,0.0774,0
normal,30850,1,0.0636,0.4364,0.0636,0
normal,30860,1,0.0113,0.4887,0.0113,0
normal,30870,1,0.0114,0.4886,0.0114,0
normal,30880,0,0.0139,0.4861,0.0139,0
normal,30890,0,0.0178,0.4822,0.0178,0
normal,30900,0,0.0197,0.4803,0.0197,0
normal,30910,0,0.0189,0.4811,0.0189,0
normal,30920,0,0.0189,0.4811,0.0189,0
normal,30930,0,0.0189,0.4811,0.0189,0
normal,30940,0,0.0189,0.4811,0.0189,0
normal,30950,0,0.0189,0.4811,0.0189,0
normal,30960,0,0.0189,0.4811,0.0189,0
normal,30970,0,0.0189,0.4811,0.0189,0
normal,30980,0,0.0189,0.4811,0.0189,0
normal,30990,0,0.0189,0.4811,0.0189,0
normal,31000,0,0.0189,0.4811,0.0189,0
normal,31010,0,0.0189,0.4811,0.0189,0
normal,31020,0,0.0189,0.4811,0.0189,0
normal,31030,0,0.0189,0.4811,0.0189,0
normal,31040,0,0.0189,0.4811,0.0189,0
normal,31050,0,0.0189,0.4811,0.0189,0
normal,31060,0,0.0188,0.4812,0.0188,0
normal,31070,0,0.0198,0.4802,0.0198,0
normal,31080,0,0.0189,0.4811,0.0189,0
normal,31090,0,0.0211,0.4789,0.0211,0
normal,31100,0,0.02,0.48,0.02,0
normal,31110,0,0.0217,0.4783,0.0217,0
normal,31120,0,0.022,0.478,0.022,0
normal,31130,0,0.023,0.477,0.023,0
normal,31140,0,0.0224,0.4776,0.0224,0
normal,31150,0,0.0135,0.4865,0.0135,0
normal,31160,0,0.0134,0.4866,0.0134,0
normal,31170,1,0.011,0.489,0.011,0
normal,31180,1,0.0115,0.4885,0.0115,0
normal,31190,1,0.0137,0.4863,0.0137,0
normal,31200,1,0.0162,0.4838,0.0162,0
normal,31210,0,0.0323,0.4677,0.0323,0
normal,31220,0,0.0843,0.4157,0.0843,0
normal,31230,0,0.1032,0.3968,0.1032,0
normal,31240,0,0.056,0.444,0.056,0
normal,31250,0,0.0826,0.4174,0.0826,0
normal,31260,0,0.049,0.451,0.049,0
normal,31270,0,0.0288,0.4712,0.0288,0
normal,31280,0,0.0621,0.4379,0.0621,0
normal,31290,0,0.0179,0.4821,0.0179,0
normal,31300,0,0.0407,0.4593,0.0407,0
normal,31310,0,0.0576,0.4424,0.0576,0
normal,31320,0,0.0252,0.4748,0.0252,0
normal,31330,0,0.0394,0.4606,0.0394,0
normal,31340,0,0.0319,0.4681,0.0319,0
normal,31350,0,0.0357,0.4643,0.0357,0
normal,31360,0,0.036,0.464,0.036,0
normal,31370,0,0.0233,0.4767,0.0233,0
normal,31380,0,0.0211,0.4789,0.0211,0
normal,31390,0,0.0128,0.4872,0.0128,0
normal,31400,0,0.0243,0.4757,0.0243,0
normal,31410,0,0.032,0.468,0.032,0
normal,31420,0,0.0337,0.4663,0.0337,0
normal,31430,0,0.0373,0.4627,0.0373,0
normal,31440,0,0.0369,0.4631,0.0369,0
normal,31450,0,0.0328,0.4672,0.0328,0
normal,31460,0,0.0271,0.4729,0.0271,0
normal,31470,0,0.0274,0.4726,0.0274,0
normal,31480,0,0.0347,0.4653,0.0347,0
normal,31490,1,0.0468,0.4532,0.0468,0
normal,31500,1,0.0486,0.4514,0.0486,0
normal,31510,0,0.0428,0.4572,0.0428,0
normal,31520,0,0.0628,0.4372,0.0628,0
normal,31530,0,0.0226,0.4774,0.0226,0
normal,31540,0,0.0207,0.4793,0.0207,0
normal,31550,0,0.0507,0.4493,0.0507,0
normal,31560,0,0.0752,0.4248,0.0752,0
normal,31570,0,0.0698,0.4302,0.0698,0
normal,31580,0,0.038,0.462,0.038,0
normal,31590,0,0.0541,0.4459,0.0541,0
normal,31600,0,0.0458,0.4542,0.0458,0
normal,31610,0,0.0501,0.4499,0.0501,0
normal,31620,0,0.0263,0.4737,0.0263,0
normal,31630,0,0.0397,0.4603,0.0397,0
normal,31640,0,0.0429,0.4571,0.0429,0
normal,31650,0,0.0444,0.4556,0.0444,0
normal,31660,0,0.0445,0.4555,0.0445,0
normal,31670,0,0.0449,0.4551,0.0449,0
normal,31680,0,0.0453,0.4547,0.0453,0
normal,31690,0,0.0451,0.4549,0.0451,0
normal,31700,0,0.0448,0.4552,0.0448,0
normal,31710,0,0.0446,0.4554,0.0446,0
normal,31720,0,0.0445,0.4555,0.0445,0
normal,31730,0,0.0443,0.4557,0.0443,0
normal,31740,0,0.0448,0.4552,0.0448,0
normal,31750,1,0.0447,0.4553,0.0447,0
normal,31760,1,0.0448,0.4552,0.0448,0
normal,31770,1,0.0455,0.4545,0.0455,0
normal,31780,1,0.0459,0.4541,0.0459,0
normal,31790,1,0.0447,0.4553,0.0447,0
normal,31800,1,0.0423,0.4577,0.0423,0
normal,31810,1,0.046,0.454,0.046,0
normal,31820,1,0.0442,0.4558,0.0442,0
normal,31830,0,0.0337,0.4663,0.0337,0
normal,31840,0,0.0524,0.4476,0.0524,0
normal,31850,0,0.0869,0.4131,0.0869,0
normal,31860,0,0.0509,0.4491,0.0509,0
normal,31870,0,0.0332,0.4668,0.0332,0
normal,31880,0,0.054,0.446,0.054,0
normal,31890,0,0.109,0.391,0.109,0
normal,31900,0,0.0352,0.4648,0.0352,0
normal,31910,0,0.0221,0.4779,0.0221,0
normal,31920,0,0.0217,0.4783,0.0217,0
normal,31930,0,0.0236,0.4764,0.0236,0
normal,31940,0,0.0258,0.4742,0.0258,0
normal,31950,0,0.0258,0.4742,0.0258,0
normal,31960,0,0.0248,0.4752,0.0248,0
normal,31970,0,0.0248,0.4752,0.0248,0
normal,31980,0,0.0277,0.4723,0.0277,0
normal,31990,0,0.0311,0.4689,0.0311,0
normal,32000,0,0.0256,0.4744,0.0256,0
normal,32010,0,0.0214,0.4786,0.0214,0
normal,32020,0,0.0209,0.4791,0.0209,0
normal,32030,0,0.0578,0.4422,0.0578,0
normal,32040,0,0.0336,0.4664,0.0336,0
normal,32050,0,0.0154,0.4846,0.0154,0
normal,32060,0,0.0192,0.4808,0.0192,0
normal,32070,0,0.0095,0.4905,0.0095,0
normal,32080,0,0.022,0.478,0.022,0
normal,32090,0,0.0366,0.4634,0.0366,0
normal,32100,0,0.0795,0.4205,0.0795,0
normal,32110,1,0.0663,0.4337,0.0663,0
normal,32120,1,0.0537,0.4463,0.0537,0
normal,32130,1,0.0837,0.4163,0.0837,0
normal,32140,1,0.0751,0.4249,0.0751,0
normal,32150,1,0.06,0.44,0.06,0
normal,32160,1,0.0433,0.4567,0.0433,0
normal,32170,1,0.063,0.437,0.063,0
normal,32180,0,0.0809,0.4191,0.0809,0
normal,32190,1,0.1261,0.3739,0.1261,0
normal,32200,1,0.0735,0.4265,0.0735,0
normal,32210,1,0.1052,0.3948,0.1052,0
normal,32220,1,0.0824,0.4176,0.0824,0
normal,32230,0,0.0669,0.4331,0.0669,0
normal,32240,0,0.0927,0.4073,0.0927,0
normal,32250,0,0.0988,0.4012,0.0988,0
normal,32260,0,0.0996,0.4004,0.0996,0
normal,32270,0,0.0959,0.4041,0.0959,0
normal,32280,0,0.1047,0.3953,0.1047,0
normal,32290,0,0.0966,0.4034,0.0966,0
normal,32300,0,0.0938,0.4062,0.0938,0
normal,32310,1,0.1055,0.3945,0.1055,0
normal,32320,1,0.0909,0.4091,0.0909,0
normal,32330,1,0.1006,0.3994,0.1006,0
normal,32340,1,0.0961,0.4039,0.0961,0
normal,32350,1,0.102,0.398,0.102,0
normal,32360,1,0.1026,0.3974,0.1026,0
normal,32370,1,0.104,0.396,0.104,0
normal,32380,1,0.1034,0.3966,0.1034,0
normal,32390,1,0.0956,0.4044,0.0956,0
normal,32400,1,0.0989,0.4011,0.0989,0
normal,32410,1,0.0978,0.4022,0.0978,0
normal,32420,1,0.1021,0.3979,0.1021,0
normal,32430,1,0.1009,0.3991,0.1009,0
normal,32440,1,0.1027,0.3973,0.1027,0
normal,32450,1,0.1001,0.3999,0.1001,0
normal,32460,1,0.101,0.399,0.101,0
normal,32470,1,0.0957,0.4043,0.0957,0
normal,32480,1,0.0913,0.4087,0.0913,0
normal,32490,1,0.0879,0.4121,0.0879,0
normal,32500,1,0.097,0.403,0.097,0
